episode_id,symbol,event_date,outcome,checkpoint,activated,activation_time,acceptance_eligible,post_activation_bar_n,breakout_hold_ratio,vwap_acceptance_ratio,retest_depth,false_break_duration,dist_to_s1,high_vs_s1,vwap_distance,prev_close_state,open_gap,opening_drawdown,high_progression,cum_volume_relative_d1,missing_reasons
000938:20260630:2886,000938,2026-07-03,FAILED_BREAKOUT,11:30,True,2026-07-03 09:35:00,True,23,0.9565217391304348,0.13043478260869565,-0.003607740242702495,1,0.0045916693998031555,0.036077402427025396,-0.009492057246464403,0.055115397864278215,0.05063727178780564,-0.003934426229508237,0.9702437480215258,1.230678258430527,
000969:20260612:2446,000969,2026-06-22,FAILED_BREAKOUT,09:45,True,2026-06-22 09:40:00,True,1,1.0,1.0,-0.004967520061138764,0,0.00726022162781792,0.008788689338937505,0.018094932836844935,0.06937119675456382,0.040162271805273875,-0.015210608424336969,1.0,1.4199540686171601,
000969:20260612:2446,000969,2026-06-22,FAILED_BREAKOUT,10:00,True,2026-06-22 09:40:00,True,4,0.25,0.5,-0.009935040122277528,3,-0.009170806266717735,0.008788689338937505,-0.0006930403389772133,0.051926977687626774,0.040162271805273875,-0.015210608424336969,0.9878787878787879,1.4029654714779305,
000969:20260612:2446,000969,2026-06-22,FAILED_BREAKOUT,10:30,True,2026-06-22 09:40:00,True,10,0.1,0.5,-0.02980512036683225,9,-0.029423003439052464,0.008788689338937505,-0.016956653798462895,0.030425963488843744,0.040162271805273875,-0.015210608424336969,0.9685606060606061,1.487241556167534,
000969:20260612:2446,000969,2026-06-22,FAILED_BREAKOUT,11:30,True,2026-06-22 09:40:00,True,22,0.045454545454545456,0.22727272727272727,-0.0359189912113107,21,-0.022162781811234322,0.008788689338937505,-0.006723384928479792,0.038133874239350884,0.040162271805273875,-0.015990639625585,0.9696969696969698,1.325245195702172,
001206:20260623:1854,001206,2026-06-29,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.07407407407407407,-0.04761904761904756,-0.013866120265963788,0.005747126436781658,0.0031347962382444194,-0.005208333333333259,0.9954545454545455,1.4122839279146746,
001206:20260623:1854,001206,2026-06-29,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.0702260702260703,-0.04761904761904756,-0.00558034804977503,0.009926854754440884,0.0031347962382444194,-0.009895833333333215,0.9863636363636363,1.374767726161369,
001206:20260623:1854,001206,2026-06-29,FAILED_BREAKOUT,10:30,False,,False,0,,,,0,-0.06108706108706108,-0.04761904761904756,0.0022736023618186163,0.019853709508881767,0.0031347962382444194,-0.009895833333333215,0.9929292929292929,1.3213296398891967,
001206:20260623:1854,001206,2026-06-29,FAILED_BREAKOUT,11:30,False,,False,0,,,,0,-0.0548340548340549,-0.04761904761904756,0.008039551523774335,0.02664576802507823,0.0031347962382444194,-0.009895833333333215,0.9944444444444445,1.3229968153606546,
001215:20260626:3917,001215,2026-07-02,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.03232374650038172,-0.02850598116569092,0.011233064319233543,0.019849785407725307,-0.0008047210300429208,-0.011543624161073796,1.0,0.43295406658238517,
001215:20260626:3917,001215,2026-07-02,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.03308729956731982,-0.025960804275897087,0.004992768529495262,0.019045064377682497,-0.0008047210300429208,-0.011543624161073796,0.9947739743924745,0.5795722863118127,
001215:20260626:3917,001215,2026-07-02,FAILED_BREAKOUT,10:30,False,,False,0,,,,0,-0.03461440570119623,-0.020615932807330206,-0.00019637924668447493,0.017435622317596433,-0.0008047210300429208,-0.011543624161073796,0.990904365904366,0.6158034468793592,
001215:20260626:3917,001215,2026-07-02,FAILED_BREAKOUT,11:30,False,,False,0,,,,0,-0.0244336981420209,-0.020615932807330206,0.009693145787821766,0.02816523605150212,-0.0008047210300429208,-0.011543624161073796,0.996881496881497,0.6193966827686384,
001270:20260626:13943,001270,2026-07-01,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.02478568766306366,-0.012796620698223404,0.005257497067812533,0.006410667350471133,-0.00019232002051416952,-0.015260323159784539,0.9957840422854267,0.5862565807702965,
001270:20260626:13943,001270,2026-07-01,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.02205242887315184,-0.008324015405640428,0.004072606590161287,0.009231360984678583,-0.00019232002051416952,-0.015260323159784539,0.9916061137559511,0.5815220332257075,
001270:20260626:13943,001270,2026-07-01,FAILED_BREAKOUT,10:30,False,,False,0,,,,0,-0.0373338302894769,-0.008324015405640428,-0.011911474193446403,-0.0065388806974806535,-0.00019232002051416952,-0.015260323159784539,0.977198697068404,0.6672461027131513,
001270:20260626:13943,001270,2026-07-01,FAILED_BREAKOUT,11:30,False,,False,0,,,,0,-0.01497080382656224,-0.00608771275934894,0.01312260043781266,0.01653952176421547,-0.00019232002051416952,-0.02539112592972559,0.99375,0.8053308566520863,
001309:20260604:68085,001309,2026-06-10,FAILED_BREAKOUT,09:45,True,2026-06-10 09:45:00,True,0,,,,0,-0.003949447077409185,0.003159557661927437,0.00976124133954781,0.007606993319909217,-0.00957266596349926,-0.011488503428801922,1.0,0.8701906707524685,
001309:20260604:68085,001309,2026-06-10,FAILED_BREAKOUT,10:00,True,2026-06-10 09:45:00,True,3,0.3333333333333333,1.0,-0.01500789889415477,1,-0.0037914691943127243,0.003159557661927437,0.007185055846176791,0.0077668041039409275,-0.00957266596349926,-0.011488503428801922,0.9991811023622047,0.948810850984764,
001309:20260604:68085,001309,2026-06-10,FAILED_BREAKOUT,10:30,True,2026-06-10 09:45:00,True,9,0.1111111111111111,0.6666666666666666,-0.01500789889415477,7,-0.014360189573459747,0.012053712480252665,-0.0066218897157762635,-0.0029245373477803094,-0.00957266596349926,-0.011488503428801922,0.9784430950782824,1.0798439006885414,
001309:20260604:68085,001309,2026-06-10,FAILED_BREAKOUT,11:30,True,2026-06-10 09:45:00,True,21,0.09523809523809523,0.7619047619047619,-0.01758293838862557,18,1.579778830951284e-05,0.012053712480252665,0.007606746243622897,0.011618243999105049,-0.00957266596349926,-0.011488503428801922,0.9881054586891029,1.025786978560063,
001360:20260612:1874,001360,2026-06-16,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.05805243445692876,-0.048689138576779034,0.001962272105368701,0.004995004995005159,0.003996003996004083,-0.01243781094527363,0.9921259842519685,0.6854296510771949,
001360:20260612:1874,001360,2026-06-16,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.05477528089887629,-0.047752808988763995,0.0036112481982768507,0.008491508491508482,0.003996003996004083,-0.01243781094527363,0.9985250737463126,0.5028241301936914,
