episode_id,symbol,anchor_date,candidate_date,outcome_3d,outcome_event_date,legacy_event_mapping_status,asl_5m_coverage_status,eligible_r8,missing_reason,s1_price,s1_source,s1_source_sha,event_date_source,event_date_source_sha
603991:20260611:12021,603991,2026-06-11,2026-06-12,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603160:20260610:5998,603160,2026-06-10,2026-06-12,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002842:20260611:3934,002842,2026-06-11,2026-06-12,FAILED_BREAKOUT,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,45.3,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002261:20260610:3091,002261,2026-06-10,2026-06-12,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600108:20260611:362,600108,2026-06-11,2026-06-12,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002490:20260611:856,002490,2026-06-11,2026-06-12,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600843:20260610:845,600843,2026-06-10,2026-06-12,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001268:20260611:4182,001268,2026-06-11,2026-06-12,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601686:20260602:593,601686,2026-06-02,2026-06-12,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603355:20260611:2705,603355,2026-06-11,2026-06-12,UNKNOWN,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600058:20260610:1034,600058,2026-06-10,2026-06-12,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002469:20260611:693,002469,2026-06-11,2026-06-12,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002428:20260611:8824,002428,2026-06-11,2026-06-12,FAILED_BREAKOUT,2026-06-15,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,95.55,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
603315:20260611:1650,603315,2026-06-11,2026-06-12,FAILED_BREAKOUT,2026-06-16,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,17.38,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002407:20260611:3819,002407,2026-06-11,2026-06-12,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002960:20260610:928,002960,2026-06-10,2026-06-12,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600531:20260612:1309,600531,2026-06-12,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603636:20260610:966,603636,2026-06-10,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600322:20260611:286,600322,2026-06-11,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601996:20260612:271,601996,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002985:20260612:2999,002985,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603990:20260612:2204,603990,2026-06-12,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002190:20260612:2707,002190,2026-06-12,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600459:20260611:2511,600459,2026-06-11,2026-06-15,UNKNOWN,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600962:20260612:2621,600962,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600862:20260612:1887,600862,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002549:20260611:1815,002549,2026-06-11,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600711:20260612:1301,600711,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000921:20260611:2930,000921,2026-06-11,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002597:20260612:2224,002597,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002215:20260612:958,002215,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603220:20260610:2453,603220,2026-06-10,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000681:20260609:2475,000681,2026-06-09,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002742:20260612:417,002742,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603815:20260612:607,603815,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002590:20260604:1244,002590,2026-06-04,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002637:20260612:1268,002637,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600391:20260612:3501,600391,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002081:20260610:594,002081,2026-06-10,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600722:20260611:1082,600722,2026-06-11,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000815:20260610:1687,000815,2026-06-10,2026-06-15,FAILED_BREAKOUT,2026-06-16,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,16.46,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002345:20260612:976,002345,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002088:20260612:895,002088,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002995:20260609:2354,002995,2026-06-09,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001360:20260612:1874,001360,2026-06-12,2026-06-15,FAILED_BREAKOUT,2026-06-16,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,21.36,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
000758:20260612:696,000758,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002270:20260612:2013,002270,2026-06-12,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002812:20260612:6754,002812,2026-06-12,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603036:20260612:1456,603036,2026-06-12,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002997:20260612:2938,002997,2026-06-12,2026-06-15,FAILED_BREAKOUT,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,30.77,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
601609:20260612:1255,601609,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600667:20260611:1751,600667,2026-06-11,2026-06-15,SUCCESS,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,18.86,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002965:20260611:3854,002965,2026-06-11,2026-06-15,SUCCESS,2026-06-16,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,41.99,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
000547:20260612:2065,000547,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000969:20260612:2446,000969,2026-06-12,2026-06-15,FAILED_BREAKOUT,2026-06-22,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,26.17,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
603519:20260612:1364,603519,2026-06-12,2026-06-15,FAILED_BREAKOUT,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,14.84,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
001330:20260612:707,001330,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000737:20260612:1408,000737,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603324:20260611:3383,603324,2026-06-11,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001206:20260612:1723,001206,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600567:20260612:144,600567,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603318:20260611:985,603318,2026-06-11,2026-06-15,SUCCESS,2026-06-16,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,9.48,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002969:20260612:1639,002969,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002085:20260612:1359,002085,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002882:20260612:2186,002882,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000751:20260612:509,000751,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600292:20260612:1451,600292,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002927:20260612:2017,002927,2026-06-12,2026-06-15,FAILED_BREAKOUT,2026-06-18,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,23.09,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002457:20260612:1295,002457,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002935:20260612:2220,002935,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002654:20260611:1616,002654,2026-06-11,2026-06-15,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600979:20260611:499,600979,2026-06-11,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600601:20260612:1289,600601,2026-06-12,2026-06-15,FAILED_BREAKOUT,2026-06-16,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,14.26,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
600162:20260612:347,600162,2026-06-12,2026-06-15,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603936:20260611:2372,603936,2026-06-11,2026-06-15,SUCCESS,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,25.73,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002208:20260610:1674,002208,2026-06-10,2026-06-15,SUCCESS,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,17.58,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
600497:20260612:928,600497,2026-06-12,2026-06-16,FAILED_BREAKOUT,2026-06-22,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,10.72,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002364:20260615:5116,002364,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600293:20260615:375,600293,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000520:20260615:457,000520,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600579:20260609:717,600579,2026-06-09,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001299:20260612:1124,001299,2026-06-12,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600539:20260612:1634,600539,2026-06-12,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605288:20260615:7016,605288,2026-06-15,2026-06-16,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000545:20260615:261,000545,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002745:20260615:1025,002745,2026-06-15,2026-06-16,SUCCESS,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,11.2,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002136:20260615:1384,002136,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002335:20260615:3923,002335,2026-06-15,2026-06-16,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002849:20260615:1795,002849,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000980:20260615:239,000980,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600857:20260612:1558,600857,2026-06-12,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000571:20260609:573,000571,2026-06-09,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000070:20260615:1881,000070,2026-06-15,2026-06-16,SUCCESS,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,20.38,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002174:20260615:1109,002174,2026-06-15,2026-06-16,FAILED_BREAKOUT,2026-06-22,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,12.25,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
000099:20260612:1741,000099,2026-06-12,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603726:20260615:2783,603726,2026-06-15,2026-06-16,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001278:20260603:2014,001278,2026-06-03,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603727:20260615:1541,603727,2026-06-15,2026-06-16,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000593:20260615:2267,000593,2026-06-15,2026-06-16,FAILED_BREAKOUT,2026-06-18,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,25.65,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002200:20260612:681,002200,2026-06-12,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603528:20260612:713,603528,2026-06-12,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603267:20260615:6842,603267,2026-06-15,2026-06-16,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605298:20260612:5937,605298,2026-06-12,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603373:20260615:3622,603373,2026-06-15,2026-06-16,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603093:20260615:2103,603093,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002106:20260615:1338,002106,2026-06-15,2026-06-16,SUCCESS,2026-06-18,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,14.06,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
001378:20260612:2080,001378,2026-06-12,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603806:20260615:1630,603806,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000960:20260615:4142,000960,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000811:20260615:3385,000811,2026-06-15,2026-06-16,FAILED_BREAKOUT,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,35.88,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002664:20260615:1953,002664,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603327:20260615:1068,603327,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603657:20260611:2548,603657,2026-06-11,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603993:20260612:1911,603993,2026-06-12,2026-06-16,FAILED_BREAKOUT,2026-06-18,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,21.0,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
603052:20260615:9078,603052,2026-06-15,2026-06-16,FAILED_BREAKOUT,2026-06-18,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,98.0,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002263:20260615:415,002263,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600237:20260615:1068,600237,2026-06-15,2026-06-16,SUCCESS,2026-06-22,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,12.6,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002426:20260615:386,002426,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000700:20260615:1584,000700,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002897:20260615:8688,002897,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002281:20260615:22547,002281,2026-06-15,2026-06-16,FAILED_BREAKOUT,2026-06-18,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,246.8,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002432:20260615:6699,002432,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603070:20260615:1604,603070,2026-06-15,2026-06-16,FAILED_BREAKOUT,2026-06-17,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,17.98,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
002635:20260615:1745,002635,2026-06-15,2026-06-16,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605303:20260615:3003,605303,2026-06-15,2026-06-16,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603499:20260615:1986,603499,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600520:20260615:2958,600520,2026-06-15,2026-06-16,SUCCESS,2026-06-18,MAPPED,NOT_AVAILABLE,True,ASL_5M_NOT_AVAILABLE,31.23,current_frozen_outcome,01a9f2fac6cab66686648b112c53eebf0526cee8a5c07559bdd3381578fa108d,legacy_frozen_case_set,b22eae1dd438ed1b4053ce2cfce7ce668010518462261cb724f149615894f4e6
600961:20260612:2541,600961,2026-06-12,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002975:20260615:13351,002975,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002992:20260615:4633,002992,2026-06-15,2026-06-16,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603083:20260615:20129,603083,2026-06-15,2026-06-17,UNKNOWN,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002008:20260616:13662,002008,2026-06-16,2026-06-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002137:20260615:1012,002137,2026-06-15,2026-06-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
