episode_id,symbol,name,anchor_date,candidate_date,outcome_3d,outcome_reason_3d,outcome_5d,outcome_reason_5d,time_to_s1_10d,time_to_invalid_10d,first_event_type_10d,first_event_date_10d,window_incomplete_5d,window_incomplete_10d,first_event_right_censored_10d,candidate_reconciliation_status,feature_3d_has_provisional,label_5d_has_provisional,s1_price,invalid_price,data_quality,quality_flags,feature_snapshot_id,label_snapshot_id_5d
603516:20260408:14168,603516,淳中科技,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,158.95,140.97,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002928:20260408:858,002928,,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,9.63,8.39,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
601068:20260330:628,601068,,2026-03-30,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,6.62,6.25,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002685:20260408:772,002685,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,5.0,,S1_FIRST,2026-04-16,False,False,False,CONFIRMED,False,False,8.39,7.68,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002370:20260330:718,002370,,2026-03-30,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,8.04,7.31,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603890:20260408:1561,603890,春秋电子,2026-04-08,2026-04-09,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,3.0,,S1_FIRST,2026-04-14,False,False,False,CONFIRMED,False,False,16.28,15.24,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603920:20260408:5408,603920,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,6.0,4.0,INVALID_FIRST,2026-04-15,False,False,False,CONFIRMED,False,False,59.65,53.34,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002899:20260408:3196,002899,,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,6.0,2.0,INVALID_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,33.8,31.8,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002797:20260408:776,002797,,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 touched but close 7.81 < S1 7.96,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 7.81 < S1 7.96,1.0,,S1_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,7.96,7.3,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
605555:20260326:1681,605555,,2026-03-26,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,4.0,,S1_FIRST,2026-04-15,False,False,False,CONFIRMED,False,False,16.24,14.07,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603315:20260408:1453,603315,福鞍股份,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,5.0,,S1_FIRST,2026-04-16,False,False,False,CONFIRMED,False,False,16.25,14.29,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
605060:20260408:5298,605060,,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,1.0,,S1_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,57.43,52.6,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603881:20260408:3925,603881,,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 touched but close 40.19 < S1 40.56,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 40.19 < S1 40.56,2.0,,S1_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,40.56,36.51,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
001267:20260408:4430,001267,汇绿生态,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,10.0,1.0,INVALID_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,49.95,42.57,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000534:20260408:3933,000534,,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,1.0,9.0,S1_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,43.5,40.71,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002155:20260408:3207,002155,,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,39.5,30.64,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002240:20260327:4223,002240,盛新锂能,2026-03-27,2026-04-09,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,2.0,,S1_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,41.39,38.14,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002463:20260408:8407,002463,沪电股份,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,3.0,,S1_FIRST,2026-04-14,False,False,False,CONFIRMED,False,False,93.96,83.65,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603017:20260330:1576,603017,,2026-03-30,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,8.0,2.0,INVALID_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,14.38,12.94,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002716:20260408:1249,002716,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,9.0,,S1_FIRST,2026-04-22,False,False,False,CONFIRMED,False,False,12.68,11.37,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002921:20260408:2608,002921,,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 touched but close 27.47 < S1 27.50,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 27.47 < S1 27.50,1.0,2.0,S1_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,27.5,25.95,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002046:20260408:4597,002046,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 48.37 < S1 49.97,4.0,,S1_FIRST,2026-04-15,False,False,False,CONFIRMED,False,False,49.97,45.74,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600135:20260330:1106,600135,,2026-03-30,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,4.0,,S1_FIRST,2026-04-15,False,False,False,CONFIRMED,False,False,10.69,9.5,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002400:20260408:876,002400,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,7.0,,S1_FIRST,2026-04-20,False,False,False,CONFIRMED,False,False,9.04,8.46,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600301:20260408:5253,600301,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,65.8,48.52,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603598:20260408:2125,603598,引力传媒,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,26.48,20.53,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002380:20260408:3319,002380,,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,3.0,INVALID_FIRST,2026-04-14,False,False,False,CONFIRMED,False,False,35.98,33.02,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600986:20260408:1010,600986,浙文互联,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,7.0,,S1_FIRST,2026-04-20,False,False,False,CONFIRMED,False,False,11.33,10.05,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600114:20260408:3004,600114,,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,3.0,,S1_FIRST,2026-04-14,False,False,False,CONFIRMED,False,False,31.55,28.81,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002606:20260408:1190,002606,大连电瓷,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,14.44,11.1,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
605289:20260408:10941,605289,罗曼股份,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 131.59 < S1 133.38,5.0,,S1_FIRST,2026-04-16,False,False,False,CONFIRMED,False,False,133.38,108.86,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002131:20260408:795,002131,利欧股份,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,4.0,INVALID_FIRST,2026-04-15,False,False,False,CONFIRMED,False,False,8.75,7.85,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603138:20260408:1991,603138,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,22.2,18.49,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000811:20260408:1843,000811,,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,9.0,2.0,INVALID_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,21.43,18.34,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002484:20260408:3097,002484,江海股份,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,3.0,1.0,INVALID_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,32.38,29.76,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002916:20260408:23751,002916,,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,2.0,,S1_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,267.75,236.32,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000426:20260408:4356,000426,兴业银锡,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,52.32,43.33,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002478:20260408:1106,002478,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,9.0,INVALID_FIRST,2026-04-22,False,False,False,CONFIRMED,False,False,11.99,10.33,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002421:20260408:273,002421,,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,5.0,1.0,INVALID_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,2.9,2.72,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603045:20260408:3135,603045,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,6.0,,S1_FIRST,2026-04-17,False,False,False,CONFIRMED,False,False,35.2,30.67,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002353:20260408:11183,002353,杰瑞股份,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,10.0,,S1_FIRST,2026-04-23,False,False,False,CONFIRMED,False,False,125.68,106.17,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
601137:20260408:1956,601137,,2026-04-08,2026-04-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,21.19,18.79,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
001287:20260408:2526,001287,,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 touched but close 26.42 < S1 26.50,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 26.42 < S1 26.50,1.0,,S1_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,26.5,25.13,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
001400:20260330:16410,001400,江顺科技,2026-03-30,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,2.0,INVALID_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,179.55,163.28,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000962:20260408:4451,000962,,2026-04-08,2026-04-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,6.0,2.0,INVALID_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,47.88,43.92,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600875:20260408:3830,600875,,2026-04-08,2026-04-09,FAILED_BREAKOUT,S1 touched but close 39.51 < S1 40.32,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 39.51 < S1 40.32,1.0,3.0,S1_FIRST,2026-04-10,False,False,False,CONFIRMED,False,False,40.32,38.11,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002150:20260409:3278,002150,,2026-04-09,2026-04-10,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2026-04-14,False,False,False,CONFIRMED,False,False,38.37,32.62,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002042:20260408:453,002042,,2026-04-08,2026-04-10,FAILED_BREAKOUT,S1 touched but close 4.67 < S1 4.80,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 4.67 < S1 4.80,2.0,,S1_FIRST,2026-04-14,False,False,False,CONFIRMED,False,False,4.8,4.33,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002708:20260408:1279,002708,,2026-04-08,2026-04-10,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,5.0,,S1_FIRST,2026-04-17,False,False,False,CONFIRMED,False,False,14.28,12.54,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002181:20260408:1299,002181,,2026-04-08,2026-04-10,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,6.0,,S1_FIRST,2026-04-20,False,False,False,CONFIRMED,False,False,14.26,12.24,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600815:20260408:386,600815,,2026-04-08,2026-04-10,UNKNOWN,pattern_3d AMBIGUOUS (same-day S1/invalid order unknown),UNKNOWN,pattern AMBIGUOUS (same-day S1/invalid order unknown),1.0,1.0,AMBIGUOUS,2026-04-13,False,False,False,CONFIRMED,False,False,3.97,3.64,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600984:20260408:416,600984,建设机械,2026-04-08,2026-04-10,FAILED_BREAKOUT,S1 touched but close 4.25 < S1 4.27,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 4.25 < S1 4.27,1.0,10.0,S1_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,4.27,3.97,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002929:20260408:5216,002929,润建股份,2026-04-08,2026-04-10,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,1.0,,S1_FIRST,2026-04-13,False,False,False,CONFIRMED,False,False,55.03,49.79,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
