CHECKPOINT,feature,group,success_n,control_n,success_median,success_p25,success_p75,control_median,control_p25,control_p75,median_diff,rank_biserial,boot_ci_lo,boot_ci_hi,missingness,success_rate,control_rate,risk_ratio,odds_ratio,or_ci_lo,or_ci_hi
1400,drawdown_from_open_pct,FAILED_BREAKOUT,40,97,-1.8805,-2.7698,-1.353,-2.515,-3.9359,-1.0169,0.6345,-0.1472,-0.0934,1.1181,0.0,,,,,,
1400,drawdown_from_open_pct,NO_LAUNCH,40,12,-1.8805,-2.7698,-1.353,-1.2473,-3.0118,-0.6991,-0.6332,0.1208,-1.3379,1.1966,0.0,,,,,,
1400,drawdown_from_open_pct,STRUCTURE_FAIL,40,51,-1.8805,-2.7698,-1.353,-1.9956,-3.5703,-1.1645,0.1151,-0.1201,-0.6131,1.2304,0.0,,,,,,
1400,drawdown_from_open_pct,ALL_CONTROL,40,160,-1.8805,-2.7698,-1.353,-2.1584,-3.7604,-1.0315,0.2779,-0.1184,-0.2825,0.916,0.0,,,,,,
1400,session_low_pct_vs_prev_close,FAILED_BREAKOUT,40,97,-1.8043,-3.0438,0.0,-2.3715,-4.1096,-1.0139,0.5672,-0.2598,-0.3794,1.7461,0.0,,,,,,
1400,session_low_pct_vs_prev_close,NO_LAUNCH,40,12,-1.8043,-3.0438,0.0,-2.057,-4.2253,-1.3485,0.2526,-0.2917,-0.7169,2.8841,0.0,,,,,,
1400,session_low_pct_vs_prev_close,STRUCTURE_FAIL,40,51,-1.8043,-3.0438,0.0,-2.9876,-4.1938,-1.4975,1.1833,-0.3441,0.0003,2.2077,0.0,,,,,,
1400,session_low_pct_vs_prev_close,ALL_CONTROL,40,160,-1.8043,-3.0438,0.0,-2.4371,-4.171,-1.2187,0.6327,-0.2891,-0.1648,1.7322,0.0,,,,,,
1400,recovery_from_session_low_pct,FAILED_BREAKOUT,40,97,2.7896,1.6402,3.9368,3.7404,2.3111,5.5429,-0.9508,0.2263,-1.9846,0.0143,0.0,,,,,,
1400,recovery_from_session_low_pct,NO_LAUNCH,40,12,2.7896,1.6402,3.9368,1.9573,1.4722,3.1254,0.8323,-0.1833,-0.8577,1.6083,0.0,,,,,,
1400,recovery_from_session_low_pct,STRUCTURE_FAIL,40,51,2.7896,1.6402,3.9368,2.7561,1.1542,4.4394,0.0335,-0.0431,-1.033,1.1862,0.0,,,,,,
1400,recovery_from_session_low_pct,ALL_CONTROL,40,160,2.7896,1.6402,3.9368,3.0213,1.7467,5.2435,-0.2317,0.1097,-1.1996,0.3194,0.0,,,,,,
1400,recovery_fraction_of_drawdown,FAILED_BREAKOUT,39,85,1.4444,0.7611,2.4762,1.369,0.7097,2.3,0.0754,-0.0498,-0.4708,0.704,0.025,,,,,,
1400,recovery_fraction_of_drawdown,NO_LAUNCH,39,12,1.4444,0.7611,2.4762,2.0793,0.7485,4.4334,-0.6349,0.1197,-2.9952,1.0376,0.025,,,,,,
1400,recovery_fraction_of_drawdown,STRUCTURE_FAIL,39,50,1.4444,0.7611,2.4762,1.3095,0.4,2.6666,0.1349,-0.1251,-0.51,0.8574,0.025,,,,,,
1400,recovery_fraction_of_drawdown,ALL_CONTROL,39,147,1.4444,0.7611,2.4762,1.369,0.6112,2.704,0.0754,-0.0616,-0.444,0.6057,0.025,,,,,,
1400,minutes_low_to_open_reclaim,FAILED_BREAKOUT,31,75,5.0,5.0,20.0,5.0,5.0,20.0,0.0,0.0813,0.0,0.0,0.225,,,,,,
1400,minutes_low_to_open_reclaim,NO_LAUNCH,31,11,5.0,5.0,20.0,5.0,5.0,17.5,0.0,0.1173,-20.0,0.0,0.225,,,,,,
1400,minutes_low_to_open_reclaim,STRUCTURE_FAIL,31,34,5.0,5.0,20.0,5.0,5.0,8.75,0.0,-0.0285,0.0,0.0,0.225,,,,,,
1400,minutes_low_to_open_reclaim,ALL_CONTROL,31,120,5.0,5.0,20.0,5.0,5.0,15.0,0.0,0.0535,0.0,0.0,0.225,,,,,,
1400,minutes_low_to_prev_close_reclaim,FAILED_BREAKOUT,33,76,5.0,5.0,20.0,5.0,5.0,15.0,0.0,-0.0327,0.0,5.0,0.175,,,,,,
1400,minutes_low_to_prev_close_reclaim,NO_LAUNCH,33,9,5.0,5.0,20.0,10.0,5.0,25.0,-5.0,0.1414,-20.0,5.0,0.175,,,,,,
1400,minutes_low_to_prev_close_reclaim,STRUCTURE_FAIL,33,33,5.0,5.0,20.0,5.0,5.0,10.0,0.0,-0.0156,-5.0,5.0,0.175,,,,,,
1400,minutes_low_to_prev_close_reclaim,ALL_CONTROL,33,118,5.0,5.0,20.0,5.0,5.0,15.0,0.0,-0.0146,0.0,10.0,0.175,,,,,,
1400,price_vs_vwap_pct,FAILED_BREAKOUT,40,97,-0.0029,-0.4366,0.7398,0.592,-0.4872,1.4708,-0.5948,0.1747,-1.196,-0.0897,0.0,,,,,,
1400,price_vs_vwap_pct,NO_LAUNCH,40,12,-0.0029,-0.4366,0.7398,-0.4254,-1.1066,0.4918,0.4226,-0.2042,-0.7855,1.4111,0.0,,,,,,
1400,price_vs_vwap_pct,STRUCTURE_FAIL,40,51,-0.0029,-0.4366,0.7398,-0.3683,-1.2366,0.4856,0.3654,-0.1912,-0.3304,0.9469,0.0,,,,,,
1400,price_vs_vwap_pct,ALL_CONTROL,40,160,-0.0029,-0.4366,0.7398,0.2461,-0.9751,1.247,-0.249,0.0297,-0.7019,0.2247,0.0,,,,,,
1400,minutes_low_to_vwap_reclaim,FAILED_BREAKOUT,29,79,20.0,10.0,30.0,20.0,10.0,45.0,0.0,0.0192,-10.0,10.0,0.275,,,,,,
1400,minutes_low_to_vwap_reclaim,NO_LAUNCH,29,10,20.0,10.0,30.0,22.5,6.25,33.75,-2.5,-0.0172,-28.8125,15.0,0.275,,,,,,
1400,minutes_low_to_vwap_reclaim,STRUCTURE_FAIL,29,31,20.0,10.0,30.0,25.0,5.0,50.0,-5.0,0.0156,-25.0,15.0,0.275,,,,,,
1400,minutes_low_to_vwap_reclaim,ALL_CONTROL,29,120,20.0,10.0,30.0,20.0,5.0,45.0,0.0,0.0152,-10.0,10.0,0.275,,,,,,
1400,pct_bars_above_vwap_since_low,FAILED_BREAKOUT,40,97,48.61,21.21,88.9075,63.89,40.0,88.24,-15.28,0.1082,-37.4406,14.625,0.0,,,,,,
1400,pct_bars_above_vwap_since_low,NO_LAUNCH,40,12,48.61,21.21,88.9075,50.0,31.9425,75.0025,-1.39,-0.0604,-31.675,36.2982,0.0,,,,,,
1400,pct_bars_above_vwap_since_low,STRUCTURE_FAIL,40,51,48.61,21.21,88.9075,34.29,0.0,72.22,14.32,-0.1873,-10.985,47.4379,0.0,,,,,,
1400,pct_bars_above_vwap_since_low,ALL_CONTROL,40,160,48.61,21.21,88.9075,52.475,19.86,83.795,-3.865,0.0014,-24.1101,21.0422,0.0,,,,,,
1400,vwap_rebreak_count_after_low,FAILED_BREAKOUT,40,97,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0036,-1.0,1.0,0.0,,,,,,
1400,vwap_rebreak_count_after_low,NO_LAUNCH,40,12,1.0,0.0,3.0,2.0,1.0,2.5,-1.0,0.2167,-2.0,0.5,0.0,,,,,,
1400,vwap_rebreak_count_after_low,STRUCTURE_FAIL,40,51,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0152,-1.5,1.0,0.0,,,,,,
1400,vwap_rebreak_count_after_low,ALL_CONTROL,40,160,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0233,-1.0,0.5,0.0,,,,,,
1400,vwap_reclaim_count_after_low,FAILED_BREAKOUT,40,97,1.0,0.0,3.0,2.0,1.0,2.0,-1.0,0.0469,-1.0,1.0,0.0,,,,,,
1400,vwap_reclaim_count_after_low,NO_LAUNCH,40,12,1.0,0.0,3.0,1.0,0.75,3.25,0.0,0.0687,-2.0,1.0,0.0,,,,,,
1400,vwap_reclaim_count_after_low,STRUCTURE_FAIL,40,51,1.0,0.0,3.0,2.0,0.0,3.0,-1.0,-0.026,-1.0,1.0,0.0,,,,,,
1400,vwap_reclaim_count_after_low,ALL_CONTROL,40,160,1.0,0.0,3.0,1.5,0.0,3.0,-0.5,0.0253,-1.0,1.0,0.0,,,,,,
1400,closest_high_to_s1_pct_so_far,FAILED_BREAKOUT,40,97,-7.7513,-10.7576,-6.0473,-7.898,-9.7801,-6.0304,0.1467,0.0294,-1.7768,1.5098,0.0,,,,,,
1400,closest_high_to_s1_pct_so_far,NO_LAUNCH,40,12,-7.7513,-10.7576,-6.0473,-11.7546,-16.6266,-9.6299,4.0032,-0.5583,0.6437,9.2348,0.0,,,,,,
1400,closest_high_to_s1_pct_so_far,STRUCTURE_FAIL,40,51,-7.7513,-10.7576,-6.0473,-9.9583,-12.7379,-7.5393,2.207,-0.3382,-0.0098,4.6612,0.0,,,,,,
1400,closest_high_to_s1_pct_so_far,ALL_CONTROL,40,160,-7.7513,-10.7576,-6.0473,-8.8608,-11.5371,-6.4084,1.1095,-0.1319,-0.8933,2.4719,0.0,,,,,,
1400,number_of_intraday_local_highs,FAILED_BREAKOUT,40,97,2.5,1.0,4.0,3.0,1.0,4.0,-0.5,0.059,-1.5,1.0,0.0,,,,,,
1400,number_of_intraday_local_highs,NO_LAUNCH,40,12,2.5,1.0,4.0,3.0,2.5,3.0,-0.5,0.0458,-1.5,1.0,0.0,,,,,,
1400,number_of_intraday_local_highs,STRUCTURE_FAIL,40,51,2.5,1.0,4.0,2.0,1.0,4.0,0.5,-0.1015,-1.0,2.0,0.0,,,,,,
1400,number_of_intraday_local_highs,ALL_CONTROL,40,160,2.5,1.0,4.0,2.5,1.0,4.0,0.0,0.0069,-1.0,1.5,0.0,,,,,,
1400,local_high_progression_pct,FAILED_BREAKOUT,40,97,3.2877,2.4727,4.6988,3.272,1.8601,5.1579,0.0157,0.0088,-0.8548,0.949,0.0,,,,,,
1400,local_high_progression_pct,NO_LAUNCH,40,12,3.2877,2.4727,4.6988,3.2929,2.2804,4.702,-0.0051,-0.0083,-2.8506,1.4059,0.0,,,,,,
1400,local_high_progression_pct,STRUCTURE_FAIL,40,51,3.2877,2.4727,4.6988,4.0289,1.7512,6.3733,-0.7412,0.1402,-1.9777,0.167,0.0,,,,,,
1400,local_high_progression_pct,ALL_CONTROL,40,160,3.2877,2.4727,4.6988,3.5084,1.8669,5.6965,-0.2207,0.0494,-0.9776,0.6849,0.0,,,,,,
1400,high_progression_pct,FAILED_BREAKOUT,40,97,3.2877,2.4727,4.6988,3.272,1.8601,5.1579,0.0157,0.0088,-0.8548,0.949,0.0,,,,,,
1400,high_progression_pct,NO_LAUNCH,40,12,3.2877,2.4727,4.6988,3.2929,2.2804,4.702,-0.0051,-0.0083,-2.8506,1.4059,0.0,,,,,,
1400,high_progression_pct,STRUCTURE_FAIL,40,51,3.2877,2.4727,4.6988,4.0289,1.7512,6.3733,-0.7412,0.1402,-1.9777,0.167,0.0,,,,,,
1400,high_progression_pct,ALL_CONTROL,40,160,3.2877,2.4727,4.6988,3.5084,1.8669,5.6965,-0.2207,0.0494,-0.9776,0.6849,0.0,,,,,,
1400,probe_v01_compat,FAILED_BREAKOUT,40,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1400,probe_v01_compat,NO_LAUNCH,40,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1400,probe_v01_compat,STRUCTURE_FAIL,40,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1400,probe_v01_compat,ALL_CONTROL,40,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1400,continuous_s1_approach,FAILED_BREAKOUT,40,97,-7.7513,-10.7576,-6.0473,-7.898,-9.7801,-6.0304,0.1467,0.0294,-1.7768,1.5098,0.0,,,,,,
1400,continuous_s1_approach,NO_LAUNCH,40,12,-7.7513,-10.7576,-6.0473,-11.7546,-16.6266,-9.6299,4.0032,-0.5583,0.6437,9.2348,0.0,,,,,,
1400,continuous_s1_approach,STRUCTURE_FAIL,40,51,-7.7513,-10.7576,-6.0473,-9.9583,-12.7379,-7.5393,2.207,-0.3382,-0.0098,4.6612,0.0,,,,,,
1400,continuous_s1_approach,ALL_CONTROL,40,160,-7.7513,-10.7576,-6.0473,-8.8608,-11.5371,-6.4084,1.1095,-0.1319,-0.8933,2.4719,0.0,,,,,,
1400,cum_volume,FAILED_BREAKOUT,40,97,41869860.5,14996080.5,66939715.0,24772373.0,12121895.0,75137190.0,17097487.5,-0.1046,-5600656.4625,31681159.125,0.0,,,,,,
1400,cum_volume,NO_LAUNCH,40,12,41869860.5,14996080.5,66939715.0,22094409.0,5204975.0,33664949.5,19775451.5,-0.3917,-3523539.8375,40418345.5,0.0,,,,,,
1400,cum_volume,STRUCTURE_FAIL,40,51,41869860.5,14996080.5,66939715.0,33396082.0,13084513.0,53912547.5,8473778.5,-0.1137,-10327469.0,23437051.975,0.0,,,,,,
1400,cum_volume,ALL_CONTROL,40,160,41869860.5,14996080.5,66939715.0,27445617.5,11713308.5,60760905.5,14424243.0,-0.1291,-4564102.575,28517300.05,0.0,,,,,,
1400,cum_volume_vs_D1_ratio,FAILED_BREAKOUT,40,97,0.6905,0.5287,0.9493,0.9133,0.6606,1.306,-0.2228,0.3139,-0.3878,-0.0103,0.0,,,,,,
1400,cum_volume_vs_D1_ratio,NO_LAUNCH,40,12,0.6905,0.5287,0.9493,0.7255,0.6545,0.8714,-0.0351,0.1083,-0.219,0.1595,0.0,,,,,,
1400,cum_volume_vs_D1_ratio,STRUCTURE_FAIL,40,51,0.6905,0.5287,0.9493,0.89,0.7682,1.6603,-0.1996,0.3789,-0.5543,-0.0235,0.0,,,,,,
1400,cum_volume_vs_D1_ratio,ALL_CONTROL,40,160,0.6905,0.5287,0.9493,0.8899,0.6982,1.3297,-0.1994,0.3192,-0.3547,-0.0089,0.0,,,,,,
1400,cum_volume_vs_anchor_ratio,FAILED_BREAKOUT,40,97,0.841,0.6631,1.1372,1.0053,0.8172,1.3925,-0.1643,0.2871,-0.3462,0.0535,0.0,,,,,,
1400,cum_volume_vs_anchor_ratio,NO_LAUNCH,40,12,0.841,0.6631,1.1372,0.6668,0.5545,0.8236,0.1742,-0.2875,-0.1869,0.3947,0.0,,,,,,
1400,cum_volume_vs_anchor_ratio,STRUCTURE_FAIL,40,51,0.841,0.6631,1.1372,0.995,0.7686,1.8042,-0.154,0.3059,-0.6158,0.0316,0.0,,,,,,
1400,cum_volume_vs_anchor_ratio,ALL_CONTROL,40,160,0.841,0.6631,1.1372,0.9904,0.7714,1.4708,-0.1494,0.25,-0.299,0.027,0.0,,,,,,
1400,volume_since_session_low,FAILED_BREAKOUT,40,97,24540410.5,7083118.0,52082323.25,15465900.0,7440200.0,44892104.0,9074510.5,-0.0835,-5357245.15,27094644.55,0.0,,,,,,
1400,volume_since_session_low,NO_LAUNCH,40,12,24540410.5,7083118.0,52082323.25,6251792.0,4228425.75,33664949.5,18288618.5,-0.3167,-16471221.0875,35102854.7375,0.0,,,,,,
1400,volume_since_session_low,STRUCTURE_FAIL,40,51,24540410.5,7083118.0,52082323.25,24445673.0,4888490.0,47778835.0,94737.5,-0.0804,-13227669.075,18387365.9125,0.0,,,,,,
1400,volume_since_session_low,ALL_CONTROL,40,160,24540410.5,7083118.0,52082323.25,16171520.0,6460680.25,41269718.0,8368890.5,-0.1,-5869548.3125,23995090.575,0.0,,,,,,
1400,volume_on_recovery,FAILED_BREAKOUT,29,70,7566312.0,2537700.0,17832700.0,5254335.0,2916108.0,16107582.75,2311977.0,-0.0355,-2405106.475,8776748.95,0.275,,,,,,
1400,volume_on_recovery,NO_LAUNCH,29,7,7566312.0,2537700.0,17832700.0,1165000.0,982992.0,10462312.5,6401312.0,-0.3399,-7793847.0,12477338.0,0.275,,,,,,
1400,volume_on_recovery,STRUCTURE_FAIL,29,35,7566312.0,2537700.0,17832700.0,9024366.0,1969149.5,19055380.0,-1458054.0,-0.0207,-7311405.0,8108703.025,0.275,,,,,,
1400,volume_on_recovery,ALL_CONTROL,29,112,7566312.0,2537700.0,17832700.0,5364001.0,2589775.0,16565422.25,2202311.0,-0.0499,-2801448.8125,8809046.0,0.275,,,,,,
1400,return_from_open_pct,FAILED_BREAKOUT,40,97,0.7987,-0.43,2.2538,1.4831,-0.9511,2.7489,-0.6845,0.0582,-1.6724,0.6518,0.0,,,,,,
1400,return_from_open_pct,NO_LAUNCH,40,12,0.7987,-0.43,2.2538,1.123,-0.6356,2.0706,-0.3243,-0.025,-1.7033,2.0679,0.0,,,,,,
1400,return_from_open_pct,STRUCTURE_FAIL,40,51,0.7987,-0.43,2.2538,0.6048,-1.8002,2.3765,0.1939,-0.0941,-0.7997,1.5288,0.0,,,,,,
1400,return_from_open_pct,ALL_CONTROL,40,160,0.7987,-0.43,2.2538,1.0115,-1.0106,2.5761,-0.2128,0.0034,-1.1754,0.9034,0.0,,,,,,
1400,return_from_prev_close_pct,FAILED_BREAKOUT,40,97,1.3867,-0.7785,3.1972,1.0549,-0.8585,3.1884,0.3318,-0.0515,-1.1099,1.7087,0.0,,,,,,
1400,return_from_prev_close_pct,NO_LAUNCH,40,12,1.3867,-0.7785,3.1972,-0.7905,-2.0743,0.8181,2.1772,-0.3583,-0.4716,3.9657,0.0,,,,,,
1400,return_from_prev_close_pct,STRUCTURE_FAIL,40,51,1.3867,-0.7785,3.1972,0.369,-1.2115,2.6269,1.0177,-0.1765,-0.2622,2.5713,0.0,,,,,,
1400,return_from_prev_close_pct,ALL_CONTROL,40,160,1.3867,-0.7785,3.1972,0.7911,-1.1606,3.0054,0.5956,-0.1144,-0.6485,2.1468,0.0,,,,,,
1400,session_range_pct,FAILED_BREAKOUT,40,97,5.3727,4.5184,6.5253,6.0114,4.783,7.9618,-0.6387,0.217,-1.4728,0.1263,0.0,,,,,,
1400,session_range_pct,NO_LAUNCH,40,12,5.3727,4.5184,6.5253,5.3756,3.8594,7.4598,-0.0029,0.0,-2.6616,1.6672,0.0,,,,,,
1400,session_range_pct,STRUCTURE_FAIL,40,51,5.3727,4.5184,6.5253,6.267,5.2093,9.3742,-0.8943,0.3294,-1.9433,0.0873,0.0,,,,,,
1400,session_range_pct,ALL_CONTROL,40,160,5.3727,4.5184,6.5253,6.0705,4.9887,8.0743,-0.6978,0.2366,-1.3815,0.005,0.0,,,,,,
1400,close_location_so_far,FAILED_BREAKOUT,40,97,0.5,0.3488,0.6975,0.659,0.374,0.767,-0.159,0.1495,-0.243,-0.0267,0.0,,,,,,
1400,close_location_so_far,NO_LAUNCH,40,12,0.5,0.3488,0.6975,0.4545,0.2485,0.632,0.0455,-0.1917,-0.191,0.3091,0.0,,,,,,
1400,close_location_so_far,STRUCTURE_FAIL,40,51,0.5,0.3488,0.6975,0.367,0.238,0.584,0.133,-0.2245,-0.0475,0.2573,0.0,,,,,,
1400,close_location_so_far,ALL_CONTROL,40,160,0.5,0.3488,0.6975,0.552,0.3015,0.7315,-0.052,0.0047,-0.141,0.0563,0.0,,,,,,
1400,high_from_open_pct,FAILED_BREAKOUT,40,97,3.2877,2.4727,4.6988,3.272,1.8601,5.1579,0.0157,0.0088,-0.8548,0.949,0.0,,,,,,
1400,high_from_open_pct,NO_LAUNCH,40,12,3.2877,2.4727,4.6988,3.2929,2.2804,4.702,-0.0051,-0.0083,-2.8506,1.4059,0.0,,,,,,
1400,high_from_open_pct,STRUCTURE_FAIL,40,51,3.2877,2.4727,4.6988,4.0289,1.7512,6.3733,-0.7412,0.1402,-1.9777,0.167,0.0,,,,,,
1400,high_from_open_pct,ALL_CONTROL,40,160,3.2877,2.4727,4.6988,3.5084,1.8669,5.6965,-0.2207,0.0494,-0.9776,0.6849,0.0,,,,,,
1400,low_from_open_pct,FAILED_BREAKOUT,40,97,-1.8805,-2.7698,-1.353,-2.515,-3.9359,-1.0169,0.6345,-0.1472,-0.0934,1.1181,0.0,,,,,,
1400,low_from_open_pct,NO_LAUNCH,40,12,-1.8805,-2.7698,-1.353,-1.2473,-3.0118,-0.6991,-0.6332,0.1208,-1.3379,1.1966,0.0,,,,,,
1400,low_from_open_pct,STRUCTURE_FAIL,40,51,-1.8805,-2.7698,-1.353,-1.9956,-3.5703,-1.1645,0.1151,-0.1201,-0.6131,1.2304,0.0,,,,,,
1400,low_from_open_pct,ALL_CONTROL,40,160,-1.8805,-2.7698,-1.353,-2.1584,-3.7604,-1.0315,0.2779,-0.1184,-0.2825,0.916,0.0,,,,,,
1400,lower_shadow_proxy_so_far_pct,FAILED_BREAKOUT,40,97,1.5478,1.1134,2.0072,1.7845,0.7792,2.997,-0.2367,0.0827,-0.6076,0.4158,0.0,,,,,,
1400,lower_shadow_proxy_so_far_pct,NO_LAUNCH,40,12,1.5478,1.1134,2.0072,0.7978,0.4709,1.7415,0.75,-0.2625,-0.2068,1.241,0.0,,,,,,
1400,lower_shadow_proxy_so_far_pct,STRUCTURE_FAIL,40,51,1.5478,1.1134,2.0072,1.328,0.6758,2.3659,0.2198,-0.0779,-0.1338,0.6728,0.0,,,,,,
1400,lower_shadow_proxy_so_far_pct,ALL_CONTROL,40,160,1.5478,1.1134,2.0072,1.4402,0.7026,2.7413,0.1077,0.0056,-0.2687,0.5232,0.0,,,,,,
1400,upper_shadow_proxy_so_far_pct,FAILED_BREAKOUT,40,97,2.0572,1.1959,2.7075,1.7905,0.9764,2.7579,0.2667,-0.0763,-0.4666,0.7419,0.0,,,,,,
1400,upper_shadow_proxy_so_far_pct,NO_LAUNCH,40,12,2.0572,1.1959,2.7075,2.133,1.2359,2.9855,-0.0758,0.0625,-1.8407,0.9396,0.0,,,,,,
1400,upper_shadow_proxy_so_far_pct,STRUCTURE_FAIL,40,51,2.0572,1.1959,2.7075,2.8286,1.0984,4.243,-0.7714,0.2069,-2.0912,0.0865,0.0,,,,,,
1400,upper_shadow_proxy_so_far_pct,ALL_CONTROL,40,160,2.0572,1.1959,2.7075,1.9318,1.0648,3.2986,0.1254,0.0244,-0.6331,0.6115,0.0,,,,,,
1400,checkpoint_close,FAILED_BREAKOUT,40,97,13.865,8.4875,20.8125,19.73,11.13,35.1,-5.865,0.2802,-10.3087,-0.6399,0.0,,,,,,
1400,checkpoint_close,NO_LAUNCH,40,12,13.865,8.4875,20.8125,12.37,10.1125,31.5,1.495,0.1208,-25.2762,6.4402,0.0,,,,,,
1400,checkpoint_close,STRUCTURE_FAIL,40,51,13.865,8.4875,20.8125,14.1,9.415,23.28,-0.235,0.0598,-5.4834,4.8846,0.0,,,,,,
1400,checkpoint_close,ALL_CONTROL,40,160,13.865,8.4875,20.8125,17.0,10.6,30.5,-3.135,0.198,-7.8203,1.8754,0.0,,,,,,
1400,session_low_price,FAILED_BREAKOUT,40,97,13.34,8.405,20.41,18.55,10.93,33.19,-5.21,0.274,-9.8235,-0.2943,0.0,,,,,,
1400,session_low_price,NO_LAUNCH,40,12,13.34,8.405,20.41,12.105,9.495,31.02,1.235,0.1167,-24.8679,6.5705,0.0,,,,,,
1400,session_low_price,STRUCTURE_FAIL,40,51,13.34,8.405,20.41,13.42,9.31,22.305,-0.08,0.0608,-5.2809,4.6331,0.0,,,,,,
1400,session_low_price,ALL_CONTROL,40,160,13.34,8.405,20.41,16.225,10.315,30.0125,-2.885,0.1942,-7.6446,1.8267,0.0,,,,,,
1400,session_high_price,FAILED_BREAKOUT,40,97,14.28,8.8125,21.35,20.0,11.86,36.26,-5.72,0.2817,-10.5857,-0.6948,0.0,,,,,,
1400,session_high_price,NO_LAUNCH,40,12,14.28,8.8125,21.35,12.895,10.485,32.1625,1.385,0.1396,-26.2249,6.46,0.0,,,,,,
1400,session_high_price,STRUCTURE_FAIL,40,51,14.28,8.8125,21.35,14.78,9.79,23.41,-0.5,0.0765,-5.5819,4.795,0.0,,,,,,
1400,session_high_price,ALL_CONTROL,40,160,14.28,8.8125,21.35,17.515,11.12,31.51,-3.235,0.2056,-8.3485,1.6476,0.0,,,,,,
1400,vwap_price,FAILED_BREAKOUT,40,97,13.8075,8.5881,20.9095,19.3222,11.3771,34.733,-5.5147,0.2794,-10.2564,-0.6043,0.0,,,,,,
1400,vwap_price,NO_LAUNCH,40,12,13.8075,8.5881,20.9095,12.3695,9.9861,31.5795,1.438,0.1125,-25.5756,6.4636,0.0,,,,,,
1400,vwap_price,STRUCTURE_FAIL,40,51,13.8075,8.5881,20.9095,14.4638,9.4684,22.9319,-0.6563,0.0686,-5.4967,4.7099,0.0,,,,,,
1400,vwap_price,ALL_CONTROL,40,160,13.8075,8.5881,20.9095,16.9792,10.6255,30.6303,-3.1717,0.1997,-7.9784,1.7765,0.0,,,,,,
1400,high_level_consolidation_pre_D0,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.325,0.1856,1.751,2.113,0.932,4.617
1400,high_level_consolidation_pre_D0,NO_LAUNCH,40,12,,,,,,,,,,,,0.325,0.0833,3.9,5.296,0.974,9.952
1400,high_level_consolidation_pre_D0,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.325,0.098,3.315,4.43,1.56,16.333
1400,high_level_consolidation_pre_D0,ALL_CONTROL,40,160,,,,,,,,,,,,0.325,0.15,2.167,2.728,1.232,5.765
1400,s1_touched_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.0,0.0,,,,
1400,s1_touched_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.0,0.0,,,,
1400,s1_touched_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.0,0.0,,,,
1400,s1_touched_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.0,0.0,,,,
1400,support_touched_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.6,0.7216,0.831,0.579,0.28,1.228
1400,support_touched_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.6,0.25,2.4,4.5,1.203,22.846
1400,support_touched_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.6,0.7451,0.805,0.513,0.218,1.192
1400,support_touched_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.6,0.6937,0.865,0.662,0.31,1.441
1400,support_broken_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.6,0.7113,0.843,0.609,0.298,1.289
1400,support_broken_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.6,0.25,2.4,4.5,1.203,22.846
1400,support_broken_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.6,0.7451,0.805,0.513,0.218,1.192
1400,support_broken_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.6,0.6875,0.873,0.682,0.333,1.489
1400,support_reclaimed_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.575,0.6804,0.845,0.635,0.312,1.345
1400,support_reclaimed_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.575,0.25,2.3,4.059,1.08,20.429
1400,support_reclaimed_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.575,0.7059,0.815,0.564,0.257,1.3
1400,support_reclaimed_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.575,0.6562,0.876,0.709,0.351,1.528
1400,open_reclaimed_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.675,0.6186,1.091,1.281,0.577,2.931
1400,open_reclaimed_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.675,0.5833,1.157,1.484,0.415,5.817
1400,open_reclaimed_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.675,0.6078,1.11,1.34,0.62,3.245
1400,open_reclaimed_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.675,0.6125,1.102,1.314,0.643,3.033
